id;protocolo;titulo;conteudo;interacao;data;prorrogado;orgao;atendimento;situacao;uf;municipio;poder;esfera;pasta_anexos;nome_anexos
;900.001.312.015;Câmara Municipal de Curitiba;"Em resposta ao seu pedido de informação nº 900.00131.2015, informamos que em Curitiba os cidadãos podem propor leis diretamente à Câmara Municipal, que mantém uma ""Comissão de Participação Legislativa"" apta a receber sugestões da sociedade civil organizada. 
 No final de 2012, foi aprovada em plenário a primeira lei de iniciativa popular de nossa capital, originada dessa forma, que começou a tramitar na instituição após manifestação do Centro Acadêmico Sobral Pinto, do curso de Direito da Pontifícia Universidade Católica do Paraná (PUC-PR). A norma dispõe sobre a transparência e publicidade dos objetivos e realizações dos conselhos de políticas públicas municipais (Lei 14.182/2012). 
 Em janeiro deste ano, foi aprovada a Lei da Bicicleta (Lei 14.594/2015). A proposta foi apresentada à Câmara em 2013 pelo movimento Voto Livre, em uma audiência pública sobre ciclomobilidade. A partir da iniciativa, a Comissão de Participação Legislativa da Câmara trabalhou na elaboração de um projeto de lei, que tramitou pelas comissões da Casa antes de ir a plenário. O texto prevê que 5% das vias urbanas sejam destinadas à construção de ciclovias e ciclofaixas. Ainda prevê que as ciclovias e ciclofaixas devam estar interconectadas com o centro da cidade e com o transporte coletivo. Também devem ser criados bicicletários ou estacionamentos para o modal em terminais de ônibus, escolas, shoppings, supermercados, praças e parques públicos. 
 Hoje, para que um projeto de iniciativa popular seja apresentado diretamente pela população, ele precisa do apoiamento de 5% dos eleitores do município (cujas assinaturas devem ser recolhidas uma a uma, a mão, em formulários de papel). No entanto, tramita na Câmara um projeto de lei que regulamenta a aceitação de assinaturas pela internet neste caso (005.00189.2013) e um substitutivo que cria regras para que a ""assinatura digital"" seja considerada válida para a apresentação destes projetos, como a exigência de que seja coletada em plataforma própria para isto na página que a Câmara de Curitiba mantém na internet.
 Estas e outras informações sobre legislação ou proposições que tramitam nesta Casa Legislativa, encontram-se disponibilizadas na internet, no site http://www.cmc.pr.gov.br.";Resposta do Pedido;;;Câmara Municipal de Curitiba;Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.352.015;Câmara Municipal de Curitiba;"Atendimento telefônico. Cidadã deseja informação sobre a Lei dos ""Food Trucks"".";Pedido;;;Câmara Municipal de Curitiba;Não Classificado;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.352.015;Câmara Municipal de Curitiba;"Em atenção ao seu pedido de informação nº 900.00135.2015, informamos que é a Lei 14634/15 que (Dispõe sobre a comercialização de alimentos em áreas públicas e particulares - ""Food Trucks""). 
 Para ver o seu texto consolidado, acesse: 
 https://leismunicipais.com.br/a/pr/c/curitiba/lei-ordinaria/2015/1463/14634/lei-ordinaria-n-14634-2015-
 O órgão que regulamenta o seu funcionamento é a Prefeitura Municipal. Para maiores informações, ligar 156.";Resposta do Pedido;;;Câmara Municipal de Curitiba;Não Classificado;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.372.015;Câmara Municipal de Curitiba;Gostaria de saber o valor da verba de gabinete disponível para cada vereador, quantidade de gasolina disponível, de selos, verba para material, e todos os gastos além do salário.;Pedido;;;Câmara Municipal de Curitiba;Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.372.015;Câmara Municipal de Curitiba;"Em resposta ao seu pedido de informação nº 900.00137.2014, pedimos que acesse o site da Câmara Municipal de Curitiba através do link: 
 http://www.cmc.pr.gov.br/portal_duvidas_frequentes.php 
 Nele constam todas as informações sobre o orçamento da Câmara, subsídio dos vereadores, despesas totais com remunerações por gabinete, além de despesas com veículos, cotas mensais e viagens justificadas.";Resposta do Pedido;;;Câmara Municipal de Curitiba;Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.392.015;Câmara Municipal de Curitiba;Gostaria de saber se o Prefeito de Curitiba recebe auxílios, tais como veiculo, cota mensal de gasolina, etc. Gostaria da discriminação destes auxílios e benefícios, se existentes.;Pedido;;;Câmara Municipal de Curitiba;Parcialmente Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.392.015;Câmara Municipal de Curitiba;"Em resposta ao seu pedido de informação nº 900.00139.2015, pedimos que acesse o Portal da Transparência de Prefeitura Municipal de Curitiba no seguinte link: http://www.transparencia.curitiba.pr.gov.br/ 
 Nele constam todas informações a respeito do quadro de pessoal e remuneração dos servidores públicos da prefeitura, incluindo-se o prefeito.";Resposta do Pedido;;;Câmara Municipal de Curitiba;Parcialmente Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.422.015;Câmara Municipal de Curitiba;Solicito a relação de servidores nomeados na Câmara Municipal de Curitiba e sua respectiva lotação. Se possível, gostaria de ter acesso aos dados em formato aberto.;Pedido;;;Câmara Municipal de Curitiba;Parcialmente Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.422.015;Câmara Municipal de Curitiba;"Em resposta ao seu pedido de informação nº 900.00142.2015, pedimos que acesse o Portal da Transparência no site da Câmara Municipal de Curitiba através do seguinte link: http://www.cmc.pr.gov.br/transparencia/ 
 Clique na opção ""Cargos e Salários"". Em ""Relação de Servidores e Salários"" estão descritos o nome do servidor, seu cargo, função e lotação, bem como a data de sua admissão, horário de trabalho e ainda a sua remuneração.";Resposta do Pedido;;;Câmara Municipal de Curitiba;Parcialmente Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.432.015;Câmara Municipal de Curitiba;Acesso à informação.;Pedido;;;Câmara Municipal de Curitiba;Não Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.432.015;Câmara Municipal de Curitiba;"Em resposta ao seu pedido de informação nº 900.00143.2015, esclarecemos que apenas para a consulta dos salários dos servidores da Câmara, é necessário o preenchimento de um formulário de cadastro no momento de seu primeiro acesso. Nele é preciso informar nome, CPF, e-mail e fornecer uma senha. O preenchimento é feito online, no Portal da Transparência, no site da Câmara Municipal. 
 Para qualquer outra consulta, não é necessário o preenchimento do cadastro.";Resposta do Pedido;;;Câmara Municipal de Curitiba;Não Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.442.015;Câmara Municipal de Curitiba;Gostaria de Saber quais os projetos de lei, no âmbito da saúde, tramitam pela casa?;Pedido;;;Câmara Municipal de Curitiba;Parcialmente Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.442.015;Câmara Municipal de Curitiba;"Em resposta ao seu pedido de informação nº 900.00144.2015, esclarecemos que somente do ano de 2015, tramitam mais de 50 projetos de lei cuja matéria está voltada para o tema da saúde. Desta feita, sugerimos que acesse o site da Câmara Municipal e pesquise aqueles projetos que lhe interessam. A procura pode ser direcionada utilizando-se diversos filtros tais como tipo, espécie, ano, assunto, etc. Para melhor orientá-lo, enviamos um fluxograma de pesquisa em anexo. 
 Colocamo-nos à disposição para qualquer esclarecimento ou orientação.";Resposta do Pedido;;;Câmara Municipal de Curitiba;Parcialmente Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.462.015;Câmara Municipal de Curitiba;Estive no antigo presídio do Ahú solicitando informações sobre como posso acessar o mesmo para uma rápida sessão de fotos, das quais farei uma apresentação contando breve histórico do local. É através da câmara que consigo esta autorização? Aguardo. Obrigado.;Pedido;;;Câmara Municipal de Curitiba;Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.462.015;Câmara Municipal de Curitiba;Em resposta ao seu pedido de informação nº 900.00146.2015, esclarecemos que o Presídio do Ahú pertence ao Tribunal de Justiça do Paraná. Para maiores informações sobre o local, sugerimos entrar em contato diretamente através do telefone: (41) 3200-2000.;Resposta do Pedido;;;Câmara Municipal de Curitiba;Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.472.015;Câmara Municipal de Curitiba;Conforme tratado via fone envio-lhe as perguntas para auxílio em trabalho discente.;Pedido;;;Câmara Municipal de Curitiba;Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
;900.001.472.015;Câmara Municipal de Curitiba;"Em atenção ao seu pedido de informação nº 900.00147.2015, seguem abaixo as respostas: 
 1 - Quais as responsabilidades da Câmara Municipal de Curitiba? 
 Com sede no Palácio Rio Branco, a Câmara de Vereadores exerce o Poder Legislativo em Curitiba, com autonomia política, administrativa e financeira. Tem a função institucional de legislar sobre assuntos de competência do município, bem como fiscalizar e controlar os atos da administração direta e indireta, especialmente a gestão do dinheiro público, o julgamento das contas apresentadas pelo prefeito e a vigilância dos negócios do Poder Executivo. 
 Outras atribuições são as de assessorar e julgar infrações. O assessoramento consiste em sugerir medidas de interesse público à administração municipal, além de intermediar junto ao governo a respeito das demandas apresentadas pela população. Já a função julgadora se dá na apreciação de infrações político-administrativas ou ético parlamentares cometidas pelo prefeito, vice-prefeito ou por vereadores, que podem resultar inclusive em perda de mandato. 
 A competência de criar as leis é exercida com a participação do prefeito e compreende a produção de normas para disciplinar as matérias constitucionalmente reservadas ao município. Os vereadores deliberam especialmente - sob forma de projeto de lei e sujeitos à sanção do prefeito - sobre as áreas financeira, tributária e orçamentária, urbanística, servidores e bens públicos, organização dos serviços municipais, criação, estruturação e atribuições dos órgãos da administração direta e indireta. 
 A função fiscalizadora, que não se limita aos aspectos financeiros e orçamentários, efetiva-se mediante vários mecanismos, expedientes e procedimentos, tais como, os pedidos de informação, vistorias para avaliar a qualidade de um serviço ou execução de obra, convocação de auxiliares do prefeito para prestar esclarecimentos e pela ação das comissões parlamentares de inquérito. 
 A Câmara organiza-se internamente através de seu Regimento Interno e da legislação referente à administração dos seus serviços, inclusive quanto ao provimento dos cargos de seu quadro de pessoal. Os trabalhos são divididos em sessões legislativas anuais ordinárias, em número de quatro, que formam a legislatura para a qual são eleitos os vereadores. Fora da sessão legislativa ordinária, nos recessos, a Câmara pode se reunir, se convocada extraordinariamente. 
 A Câmara Municipal tem suas atribuições executivas exercidas por órgão permanente de direção administrativa e financeira, denominado Comissão Executiva, composta pelo presidente, 1º secretário e 2º secretário, conforme previsto no Regimento Interno. 
 São de sua competência, entre outras atribuições: a iniciativa de projetos de lei que disponham sobre a organização dos serviços da Câmara, criação, extinção e alteração de cargos e fixação dos respectivos vencimentos e vantagens dos servidores, nomear, promover, comissionar, conceder gratificações, licenças, colocar em disponibilidade, exonerar, demitir, aposentar e punir servidores, nos termos da lei, expedir normas e medidas administrativas, ordenar despesas, prestar contas anualmente da gestão financeira, elaborar a proposta orçamentária da instituição, apresentar o relatório anual de atividades, perante o plenário, na última sessão ordinária da sessão legislativa. 
 Outro órgão da Câmara é a Mesa Diretora, eleita entre os próprios vereadores e responsável por tomar as providências necessárias à regularidade dos trabalhos legislativos. Ela é composta por presidente, 1º vice-presidente, 2º vice-presidente, 1º secretário, 2º secretário, 3º secretário e 4º secretário. Cada cargo possui uma atribuição específica, determinada pelo Regimento Interno. 
 A Corregedoria e Conselho de Ética e Decoro Parlamentar também são órgãos do Poder Legislativo. O corregedor e o vice-corregedor são eleitos e entre suas atribuições está a de fazer sindicância sobre denúncias de ilícitos ou infrações ético disciplinares envolvendo vereadores, no âmbito da Câmara Municipal. Já o Conselho, composto por nove membros, é formado mediante indicação dos líderes de partidos e blocos parlamentares. O colegiado tem a missão de zelar pela observância dos preceitos do Regimento Interno e do Código de Ética e Decoro Parlamentar, atuando no sentido da preservação da dignidade dos mandatos. 
 2 - Quais as responsabilidades (o que faz) de um vereador? 
 Na atual legislatura (2013-2016), a Câmara possui 38 vereadores, que exercem a soberania popular por meio da representação indireta. A quantidade de cadeiras do Parlamento é definida pela Constituição, conforme o número de habitantes de cada cidade. Os parlamentares são eleitos entre moradores de Curitiba maiores de 18 anos, por sufrágio universal, pelo voto direto e secreto para mandatos de quatro anos. 
 Dentro de Curitiba e no exercício do mandato, o vereador é inviolável por suas opiniões, palavras e votos. Mesmo sem prévio aviso, ele possui livre acesso às repartições públicas municipais, podendo diligenciar pessoalmente junto aos órgãos da administração direta e indireta, solicitar esclarecimentos e informações a respeito de ações e atos administrativos, devendo ser atendido pelos respectivos responsáveis. 
 Tem obrigação de comparecer às sessões plenárias, sendo descontado em seu subsídio caso se ausente sem justificativa. 
 Pelo contato direto com a comunidade e as entidades que representam a sociedade organizada, o parlamentar avalia as necessidades de caráter local, tais como, saúde, saneamento básico, educação fundamental, moradia, transporte coletivo, uso do solo, coleta de lixo, iluminação pública, sistema viário, entre outras. Os políticos também recebem denúncias e reclamações quanto à prestação dos serviços públicos e buscam, pelos instrumentos competentes, a solução para os problemas e carências nestas áreas. 
 A Câmara dispõe também de Comissões, que são órgãos técnicos, constituídos pelos vereadores, destinadas a proceder estudos, emitir pareceres ou realizar investigações. As Comissões são organizadas segundo os diversos assuntos de competência do município, podendo ser permanentes (Comissões Permanentes) ou transitórias (Comissões Especiais ou Comissões Parlamentares de Inquérito). 
 As Comissões Permanentes estudam os assuntos submetidos ao seu exame, emitem pareceres e, se for o caso, até preparam projetos sobre sua especialidade. O Regimento Interno da Câmara estabelece as normas para indicação de seus membros e os casos de sua destituição, regras para seu funcionamento, a forma de eleição dos respectivos presidentes, suas atribuições e outras normas sobre a competência exclusiva da cada comissão. 
 Os projetos em tramitação na Câmara são distribuídos a diversas Comissões, para cada uma opinar sobre as questões de sua especialidade, aprimorando a técnica legislativa e aprofundando a discussão sobre as matérias a serem transformadas em normas legais. 
 3 - O que é, como funciona e quem pode participar das sessões plenárias? 
 A Sessão Plenária, ou Plenário, reúne os 38 vereadores que formam a Câmara Municipal. É a instância máxima de discussão e deliberação do Poder Legislativo sobre a elaboração de leis, a fiscalização dos atos do Governo Municipal e ainda sobre as manifestações das diversas opiniões e posições partidárias e da sociedade. 
 As sessões poderão ser preparatórias, ordinárias, extraordinárias e solenes: 
 Preparatórias são as que precedem a instalação da legislatura, 
 Ordinárias são as realizadas em datas e horários previstos no Regimento Interno, independente de convocação, 
 Extraordinárias são as realizadas em hora diversa da fixada para as sessões ordinárias, mediante convocação, para apreciação de matéria em ordem do dia, para palestras e conferências e para ouvir titular de órgão ou entidade da administração municipal, 
 Solenes são as convocadas para: 
 I - dar posse ao Prefeito e Vice-prefeito, 
 II - comemorar fatos históricos, dentre os quais, obrigatoriamente o aniversário de Curitiba, no dia 29 de março, 
 III - instalar a legislatura, 
 IV - proceder a entrega de honrarias e outras homenagens que a Câmara entender relevantes. 
 As sessões da Câmara Municipal são públicas. 
 4 - Quais solenidades a população pode participar e quando elas ocorrem? 
 As sessões da Câmara Municipal são públicas e, havendo viabilidade técnica, são transmitidas em sinal aberto de teledifusão e na internet pela TV Câmara. As sessões ordinárias ocorrem todas as semanas às segundas, terças e quartas feiras das 9hs ao meio dia, são abertas e não dependem de agendamento prévio. 
 As sessões extraordinárias e solenes são convocadas pelo Presidente, de ofício ou por deliberação do Plenário, a requerimento de qualquer Vereador. 
 Após o processo de restauro, para ser preservado, o Palácio Rio Branco obedece algumas regras. Há uma recomendação dentro das normas de segurança que fixou o limite máximo de visitantes em 250 pessoas. Levando-se em consideração esta recomendação e a prévia organização dos eventos pelo cerimonial desta casa que já tem definido o número de autoridades presentes e convidados, as sessões solenes são restritas para o público em geral. 
 5 - Quais figuras públicas trabalham na Câmara? 
 O Presidente da Câmara, Vereadores e Ouvidor de Curitiba.";Resposta do Pedido;;;Câmara Municipal de Curitiba;Atendido;Finalizado;PR;Curitiba;Legislativo;Municipal;;
